20250520;7.45;7.53;7.55;7.38;5202700;38960290;1.5;1.21;0.090
20250519;7.32;7.44;7.57;7.32;7773933;57987789;2.24;1.64;0.120
20250516;7.34;7.32;7.37;7.2;5183000;37692774;1.5;0.27;0.020
20250515;7.23;7.3;7.31;7.14;6011300;43547753;1.74;0.27;0.020
20250514;7.29;7.28;7.33;7.19;7079100;51321033;2.04;-0.14;-0.010
20250513;7.15;7.29;7.42;7.12;11409157;83329657;3.29;2.53;0.180
20250512;7.16;7.11;7.24;6.98;14587550;103498358;4.21;0.14;0.010
20250509;6.97;7.1;7.15;6.88;9899300;69539895;2.86;2.01;0.140
20250508;6.71;6.96;7.02;6.71;10131990;69865338;2.92;2.65;0.180
20250507;6.94;6.78;7.04;6.73;8975976;61497633;2.59;-0.59;-0.040
20250506;6.75;6.82;6.94;6.69;10604166;72322522;3.06;1.49;0.100
20250430;6.8;6.72;6.89;6.68;9936043;67176319;2.87;-1.47;-0.100
20250429;6.75;6.82;6.92;6.66;13230826;90030970;3.82;1.94;0.130
20250428;7.06;6.69;7.06;6.56;29461311;199384159;8.5;-6.56;-0.470
20250425;6.7;7.16;7.16;6.45;41731073;287576574;12.05;9.98;0.650
20250424;6.63;6.51;6.68;6.32;8956386;58018444;2.59;-1.66;-0.110
20250423;6.77;6.62;6.79;6.59;10510337;70216283;3.03;-1.05;-0.070
20250422;6.46;6.69;6.73;6.44;14224367;93898494;4.11;3.56;0.230
20250421;6.16;6.46;6.46;6.1;12310400;77976412;3.55;4.87;0.300
20250418;6.1;6.16;6.22;5.96;7562500;46198461;2.18;1.32;0.080
20250417;5.95;6.08;6.14;5.91;7791900;47196442;2.25;1.67;0.100
20250416;6.02;5.98;6.08;5.81;7169897;42663831;2.07;-0.83;-0.050
20250415;6.21;6.03;6.24;5.96;13805167;83700231;3.98;-3.21;-0.200
20250414;5.98;6.23;6.51;5.81;20584246;131135408;5.94;5.24;0.310
20250411;5.8;5.92;6.05;5.78;5044700;30037149;1.46;1.72;0.100
20250410;5.6;5.82;5.91;5.6;6838364;39698167;1.97;5.82;0.320
20250409;5.35;5.5;5.54;4.87;6150000;32136135;1.78;2.42;0.130
20250408;5.44;5.37;5.58;5.18;6571465;35143987;1.9;-3.76;-0.210
20250407;6.08;5.58;6.08;5.58;6963800;39393128;2.01;-10.0;-0.620
20250403;6.12;6.2;6.22;6.1;3108999;19206392;0.9;0.98;0.060
20250402;6.13;6.14;6.21;6.08;2477300;15210813;0.72;0.16;0.010
20250401;6.08;6.13;6.24;6.08;3537100;21768439;1.02;0.66;0.040
20250331;6.2;6.09;6.2;5.97;3264500;19811278;0.94;-1.77;-0.110
20250328;6.32;6.2;6.32;6.16;3394000;21155514;0.98;-2.36;-0.150
20250327;6.3;6.35;6.39;6.21;4742700;29881719;1.37;-0.16;-0.010
20250326;6.09;6.36;6.48;5.99;11613700;73152462;3.35;4.95;0.300
20250325;6.0;6.06;6.08;5.83;5464500;32450649;1.58;1.0;0.060
20250324;6.26;6.0;6.3;5.95;7175001;43798373;2.07;-4.15;-0.260
20250321;6.28;6.26;6.33;6.14;5222688;32611931;1.51;-0.63;-0.040
20250320;6.34;6.3;6.39;6.28;3316201;21001249;0.96;-0.32;-0.020
20250319;6.41;6.32;6.45;6.31;3409862;21704065;0.98;-1.86;-0.120
20250318;6.44;6.44;6.45;6.33;4090712;26193725;1.18;1.1;0.070
20250317;6.37;6.37;6.53;6.32;5334777;34143171;1.54;0.31;0.020
20250314;6.21;6.35;6.37;6.17;6605801;41408419;1.91;2.42;0.150
20250313;6.29;6.2;6.31;6.15;6044200;37563424;1.74;-0.96;-0.060
20250312;6.35;6.26;6.38;6.24;4742594;29780688;1.37;-1.42;-0.090
20250311;6.34;6.35;6.37;6.27;3200900;20200684;0.92;-0.63;-0.040
20250310;6.37;6.39;6.44;6.32;3005760;19174614;0.87;0.31;0.020
20250307;6.43;6.37;6.46;6.34;3399660;21741314;0.98;-0.93;-0.060
20250306;6.41;6.43;6.45;6.36;3430158;22022316;0.99;0.31;0.020
20250305;6.46;6.41;6.46;6.3;4201850;26726448;1.21;-0.77;-0.050
20250304;6.35;6.46;6.47;6.32;4036150;25860966;1.17;2.05;0.130
20250303;6.28;6.33;6.48;6.28;5786100;36825114;1.67;1.44;0.090
20250228;6.48;6.24;6.48;6.24;5837866;37094171;1.69;-3.85;-0.250
20250227;6.51;6.49;6.56;6.42;3884550;25196114;1.12;-0.46;-0.030
20250226;6.45;6.52;6.56;6.44;3812101;24856288;1.1;1.09;0.070
20250225;6.61;6.45;6.61;6.43;5184016;33590600;1.5;-2.42;-0.160
20250224;6.48;6.61;6.75;6.44;7418050;49316402;2.14;1.85;0.120
20250221;6.64;6.49;6.64;6.46;4195102;27251838;1.21;-1.52;-0.100
20250220;6.58;6.59;6.66;6.55;3878300;25642858;1.12;0.3;0.020
20250219;6.57;6.57;6.59;6.48;3426000;22407098;0.99;0.31;0.020
20250218;6.64;6.55;6.69;6.52;4533200;29936632;1.31;-1.65;-0.110
20250217;6.69;6.66;6.69;6.55;4084700;27039631;1.18;-0.15;-0.010
20250214;6.71;6.67;6.71;6.6;4537200;30120355;1.31;-0.6;-0.040
20250213;6.7;6.71;6.79;6.68;4071400;27374224;1.18;-0.15;-0.010
20250212;6.73;6.72;6.76;6.59;5719180;38186853;1.65;-0.15;-0.010
20250211;6.9;6.73;6.9;6.69;6652300;44914830;1.92;-2.6;-0.180
20250210;7.0;6.91;7.02;6.86;6722900;46460423;1.94;-0.58;-0.040
20250207;7.01;6.95;7.1;6.86;8341872;58293735;2.41;-0.71;-0.050
20250206;7.02;7.0;7.12;6.94;5513900;38602576;1.59;0.0;0.000
20250205;7.0;7.0;7.03;6.9;3804400;26474930;1.1;0.72;0.050
20250127;6.95;6.95;7.13;6.91;4630310;32535499;1.34;0.72;0.050
20250124;6.97;6.9;7.1;6.83;4763544;32994383;1.37;-0.86;-0.060
20250123;7.01;6.96;7.17;6.93;3862344;27229966;1.11;-0.14;-0.010
20250122;7.03;6.97;7.11;6.94;3634167;25446175;1.05;-2.24;-0.160
20250121;7.25;7.13;7.28;7.1;3904057;27908295;1.13;-0.83;-0.060
20250120;7.12;7.19;7.33;7.03;6518385;47183570;1.88;1.27;0.090
20250117;7.01;7.1;7.23;6.98;5081534;36213389;1.47;0.28;0.020
20250116;7.04;7.08;7.15;7.0;4200834;29752910;1.21;0.57;0.040
20250115;7.02;7.04;7.15;6.96;4483500;31659627;1.29;0.14;0.010
20250114;6.82;7.03;7.03;6.81;3855957;26768652;1.11;3.08;0.210
20250113;6.69;6.82;6.83;6.58;3044967;20435487;0.88;0.74;0.050
20250110;7.05;6.77;7.08;6.76;3985350;27600212;1.15;-5.05;-0.360
20250109;6.91;7.13;7.2;6.83;6012100;42760306;1.74;2.89;0.200
20250108;6.93;6.93;7.0;6.7;3861700;26524724;1.11;0.0;0.000
20250107;6.63;6.93;6.93;6.58;3199490;21530880;0.92;4.52;0.300
20250106;6.61;6.63;6.74;6.39;3807066;25114735;1.1;0.45;0.030
20250103;6.99;6.6;7.02;6.6;7935300;53622184;2.29;-5.98;-0.420
20250102;7.0;7.02;7.27;6.94;6821901;48456355;2.21;-0.14;-0.010
